text,category,product_name,order_id
طابت اوقاتكم بكل خير. لي طلب عندكم له شهر تقريبا، ومكتوب في موقعكم ان التوصيل خلال خمسة ايام، والى هالحظه ماوصلني غير رساله تقول الطلب متأخر بدون اي سبب مقنع. انا انتظر ومحتاج الطلب ضروري، وكل مره اكلم خدمة العملاء يقولون لي انتظر انتظر. والله هالتأخير غير مبرر وانا ما اقبل بهالمعامله ولو كانت البضاعه بسيطه، لأن الوقت عند الناس امانه.,complaint,حذاء رياضي,5325
بسم الله الرحمن الرحيم. الاخوه في خدمة العملاء، اكتب لكم والقلب متضايق. شريت من عندكم حذاء رياضي بمبلغ وقدره، وعلى اساس انه اصلي ويتحمل الاستعمال، وبعد اسبوع واحد بس من لبسه وهو تمزق وتطلع منه الخيوط من كل جهه. حنا ما نبي الا الحق والانصاف، وهذي بضاعه ما تستاهل سعرها ابدا. ارجو انكم ما تهملون رسالتي وتشوفون لنا حل يرضي الله ثم يرضينا، وبلغوا الاداره بهالكلام.,complaint,حذاء رياضي,5325
تحية طيبه وبعد، انا من عملائكم القدامى من سنوات طويله، وتعاملت معكم اكثر من مره ولا عمري شكيت من شي. لكن اخر تعامل صار فيه اهمال واضح من جهتكم، اتصلت اكثر من مره ولا احد رد علي، والرسايل تروح بلا جواب ولا كان فيه احد مسؤول. صحيح المبلغ مو كبير، بس المسأله مسألة احترام العميل وكرامته. اتمنى من الاداره الكريمه تنظر في هالامر بدل ما نخسر ثقة الناس اللي وثقوا فيكم من زمان.,complaint,حذاء رياضي,5325
استلمت الorder امس والمكنسه طالعه مكسوره من عند القاعده والبلاستك مشقوق، كلمت خدمة العملاء ولا احد رد علي، هذي delivery ولا بلا؟,complaint,مكنسة كهربائية,5114
الdelivery جا متأخر يومين وبعدها الرجال رمى الكرتون عند الباب وشاف ان المكنسه فيها طقه ومشي، ولا اعتذار ولا حتى اتصل قبل يجي، شي يقهر بصراحه,complaint,مكنسة كهربائية,5114
المكنسه اللي طلبتها ما تشفط شي ابد، اقوى شي تطلع صوت بس، واستخدمتها مره وحده وعقب وقفت، كلمتهم حولوني من موظف لموظف ولا في حل,complaint,مكنسة كهربائية,5114
صار لي اسبوع انتظر الorder والمكنسه ما وصلت بوقتها، وبعد ما وصلت لقيت القطعه حق الفلتر ناقصه والكرتون مفتوح، هذي خدمه ولا استهبال؟,complaint,مكنسة كهربائية,5114
ابدا ما توقعت كذا، المكنسه من اول تشغيل فيها ريحة حريق وصوتها عالي، رحت لهم قالوا هذا طبيعي، يعني فلوسي راحت على منتج خايس وخدمه اسوأ من الorder نفسه,complaint,مكنسة كهربائية,5114
الشاحن وصل مكسور!!! من جدكم انتو؟ دفعت وانتظرت واخر شي قطعه خربانه,complaint,شاحن سريع,7939
ياجماعه الخير هذا مو شغل!! ثلاث مرات ارسل لكم ولا احد رد علي!! حسبي الله,complaint,شاحن سريع,7939
طلبي متأخر من ١٠ ايام والشاحن السريع للحين ماوصل!! وينكم؟؟؟,complaint,شاحن سريع,7939
خدمه زفت والله... ردو علي بسرعه ولا ابغى اكلم احد منكم مره ثانيه,complaint,شاحن سريع,7939
شاحن السريع الي ارسلتوه مايشحن اصلا!! ولا حتى يوصل نص ساعه وطفي!! فلوسي رجعوها,complaint,شاحن سريع,7939
السماعه وصلت مكسوره,complaint,سماعة بلوتوث,1058
طلبي متأخر من اسبوعين والى الان ماشي حال,complaint,سماعة بلوتوث,1058
سماعة البلوتوث خربانه من اول استخدام,complaint,سماعة بلوتوث,1058
خدمتكم سيئه ومافي رد على الرسايل,complaint,سماعة بلوتوث,1058
وصلتني سماعه تعبانه وصوتها مشوش,complaint,سماعة بلوتوث,1058
النظاره وصلت مكسوره وش هالحاله,complaint,نظارة شمسية,3143
خدمتكم زفت وماراح اكرر الشراء عندكم,complaint,نظارة شمسية,3143
طلبي متأخر اسبوعين وهذا مو اول مره,complaint,نظارة شمسية,3143
وصلني المنتج خربان وانا دافع فلوس زي الناس,complaint,نظارة شمسية,3143
تعبت وانا انتظر ولا احد عبرني حسبي الله,complaint,نظارة شمسية,3143
السلام عليكم يا اخوان، ابغى اشتكي من اللابتوب ديل اللي طلبته من عندكم، وصلني والكرتون مخربط والشاشه فيها خطوط سودا، وانا رجل كبير بالسن ما لي خبره بهالامور، اتصلت اكثر من مره ولا احد عبرني ولا رد علي. حسبي الله ونعم الوكيل فيكم.,complaint,لابتوب ديل,3647
جزاكم الله خير، انا عميل قديم عندكم من سنين وما توقعت يصير معي كذا، طلبت لابتوب ديل وخصلت ثلاث اسابيع وهو ما وصل، وكل ما اكلمهم يقولون بكره بكره، والين اليوم وانا انتظر. الصراحه تعبت وانا اركض وراهم.,complaint,لابتوب ديل,3647
صراحه خدمتكم هاذي المره ما هي مثل اول ابد، الموظف اللي بالواتساب كان يتكلم معي بجفاف ولا فيه اي احترام لكبير السن، وانا ما طلبت شي الا حقي. عيب عليكم والله.,complaint,لابتوب ديل,3647
اخواني الكرام، اللابتوب ديل اللي وصلني امس يطفي من حاله بعد نص ساعه، ودخلت على الرابط اللي عطيتوني وقالوا لي روح للضمان بنفسك، وانا رجل ما اقدر اتنقل كثير ومشكلتي بالظهر. ما هذا اللي توقعته من متجر معروف مثلكم.,complaint,لابتوب ديل,3647
يا جماعه انا ما لي خبره بالاجهزه ولا بالنت، ثقيت فيكم وشريت لابتوب ديل بفلوس كثيره جمعتها من زمان، والحين يقولون لي ما فيه استبدال ولا ارجاع، والبضاعه اصلا فيها عيب من يوم ما فتحتها. هذا كلام ما يرضي احد ولا يرضي رب العالمين.,complaint,لابتوب ديل,3647
"السلام عليكم ورحمة الله وبركاته
انا رجل كبير في السن وطلبت منكم مكنسه كهربائيه قبل فتره وجتني مكسوره من الجهه اليمنى والله اني انقهرت حسبي الله عليكم هاذا مو معقول وش هالتعامل",complaint,مكنسة كهربائية,8007
"يا جماعة الخير انا عميل قديم عندكم من سنين بس هالمره خدمتكم سيئه للأسف
اتصلت عليكم اكثر من مره ولا احد رد علي وانا رجل ما اعرف استخدم هالبرامج والطلبات
المكنسه وصلت متأخره اسبوعين وبدون اي اعتذار هاذا مو احترام للعميل الكبير",complaint,مكنسة كهربائية,8007
"المنتج اللي وصلني مكنسه كهربائيه ماطلعت مثل اللي بالصوره ابد
صوتها مزعج مره وتطلع ريحه غريبه منها
دفعت فلوسي وانا على قد حالي وماني عارف وش اسوي
حرام عليكم تضحكون على الناس",complaint,مكنسة كهربائية,8007
"ابغى اقول لكم ان المكنسه اللي طلبتها وصلتني بعد انتظار طويل ومحد كلمني ولا رساله ولا اتصال
هاذا مو اول مره اتعامل معكم بس للأسف هالمره تعامل سيى جدا
انا شيبه وكبير بالسن وما عاد عندي صبر على هالمشاكل",complaint,مكنسة كهربائية,8007
"السلام عليكم
للأسف الشديد المكنسه الكهربائيه طلعت خربانه من اول استخدام
شغلتها عشر دقايق وطفت وما رجعت تشتغل
رحت لكم بالواتساب ولا رديتو علي وانا مالي غير الله ثم انتم
اتمنى تنصفوني والا اني مضطر اشتكي",complaint,مكنسة كهربائية,8007
